i,x,sin,cos,tg,ctg,a*x**2+b*x+c
1; 0.01; 0.009999833334166664; 0.9999500004166653; 0.010000333346667207; 99.99666664444422; 1.0101
2; 0.02; 0.01999866669333308; 0.9998000066665778; 0.020002667093402423; 49.99333315554878; 1.0204
3; 0.03; 0.02999550020249566; 0.9995500337489875; 0.030009003241180714; 33.3233327332819; 1.0309
4; 0.04; 0.03998933418663416; 0.9992001066609779; 0.040021346995514566; 24.986665244227687; 1.0416
5; 0.05; 0.04997916927067833; 0.9987502603949663; 0.05004170837553879; 19.983330554894014; 1.0525
6; 0.06; 0.059964006479444595; 0.9982005399352042; 0.06007210383129728; 16.64666186502036; 1.0636
7; 0.07; 0.06994284733753277; 0.9975510002532796; 0.07011455787200271; 14.262373326599949; 1.0749
8; 0.08; 0.0799146939691727; 0.9968017063026194; 0.08017110470807255; 12.47332194861609; 1.0864
9; 0.09; 0.08987854919801104; 0.9959527330119943; 0.09024378990978545; 11.081094898603839; 1.0981
10; 0.1; 0.09983341664682815; 0.9950041652780258; 0.10033467208545055; 9.966644423259238; 1.11
11; 0.11; 0.10977830083717481; 0.9939560979566968; 0.11044582458204051; 9.054212812338484; 1.1221
12; 0.12; 0.11971220728891936; 0.9928086358538663; 0.1205793372113053; 8.293294880594532; 1.1344
13; 0.13; 0.12963414261969486; 0.9915618937147881; 0.13073731800446006; 7.648925458038579; 1.1469
14; 0.14; 0.1395431146442365; 0.9902159962126371; 0.1409218949986254; 7.096129384363972; 1.1596
15; 0.15; 0.14943813247359922; 0.9887710779360422; 0.15113521805829508; 6.61659150558995; 1.1724999999999999
16; 0.16; 0.15931820661424598; 0.9872272833756269; 0.16137946073521095; 6.196575421954008; 1.1856
17; 0.17; 0.16918234906699603; 0.9855847669095608; 0.17165682217014272; 5.825576795362205; 1.1989
18; 0.18; 0.17902957342582418; 0.9838436927881214; 0.18196952904019847; 5.495425554347026; 1.2124
19; 0.19; 0.18885889497650057; 0.9820042351172703; 0.19231983755543292; 5.199671613240454; 1.2261
20; 0.2; 0.19866933079506122; 0.9800665778412416; 0.2027100355086725; 4.933154875586893; 1.24
21; 0.21; 0.20845989984609956; 0.9780309147241483; 0.2131424443826454; 4.691698093715878; 1.2541
22; 0.22; 0.21822962308086932; 0.9758974493306055; 0.22361942151868408; 4.471883493878223; 1.2684
23; 0.23; 0.2279775235351884; 0.9736663950053749; 0.23414336235146527; 4.2708876730783905; 1.2829000000000002
24; 0.24; 0.23770262642713458; 0.9713379748520296; 0.24471670271446497; 4.086357771691613; 1.2976
25; 0.25; 0.24740395925452294; 0.9689124217106447; 0.25534192122103627; 3.91631736464594; 1.3125
26; 0.26; 0.2570805518921551; 0.9663899781345132; 0.2660215417262654; 3.7590940700170594; 1.3276
27; 0.27; 0.26673143668883115; 0.9637708963658905; 0.27675813587503056; 3.613263244595445; 1.3429
28; 0.28; 0.27635564856411376; 0.9610554383107709; 0.28755432574197687; 3.4776037446826735; 1.3584
29; 0.29; 0.28595222510483553; 0.9582438755126972; 0.29841278656943165; 3.3510628398201368; 1.3740999999999999
30; 0.3; 0.29552020666133955; 0.955336489125606; 0.30933624960962325; 3.2327281437658275; 1.3900000000000001
31; 0.31; 0.3050586364434435; 0.9523335698857134; 0.3203275050779242; 3.1218049781792416; 1.4061
32; 0.32; 0.31456656061611776; 0.9492354180824408; 0.3313894052242346; 3.0175979806093984; 1.4224
33; 0.33; 0.32404302839486837; 0.946042343528387; 0.34252486753003897; 2.9194960564791734; 1.4389
34; 0.34; 0.3334870921408144; 0.9427546655283462; 0.35373687803912257; 2.8269599865960315; 1.4556
35; 0.35000000000000003; 0.3428978074554514; 0.9393727128473789; 0.3650284948304246; 2.739512159083783; 1.4725000000000001
36; 0.36; 0.35227423327508994; 0.9358968236779348; 0.3764028516420269; 2.656728012653414; 1.4896
37; 0.37; 0.361615431964962; 0.9323273456060345; 0.38786316165584905; 2.57822886744604; 1.5069
38; 0.38; 0.3709204694129827; 0.9286646355765102; 0.39941272145322637; 2.503675887842511; 1.5244
39; 0.39; 0.3801884151231614; 0.924909059857313; 0.4110549151522136; 2.4327649740660564; 1.5421
40; 0.4; 0.3894183423086505; 0.9210609940028851; 0.4227932187381618; 2.3652224200391103; 1.56
41; 0.41000000000000003; 0.39860932798442295; 0.9171208228166051; 0.4346312045998895; 2.300801206670319; 1.5781
42; 0.42; 0.40776045305957015; 0.9130889403123083; 0.4465725462845951; 2.2392778246666167; 1.5964
43; 0.43; 0.41687080242921076; 0.9089657496748851; 0.45862102348555517; 2.1804495406685085; 1.6149
44; 0.44; 0.4259394650659996; 0.9047516632199634; 0.4707805272776217; 2.1241320361797693; 1.6336
45; 0.45; 0.43496553411123023; 0.9004471023526769; 0.4830550656165784; 2.0701573613012125; 1.6525
46; 0.46; 0.4439481069655198; 0.8960524975255252; 0.49544876911954966; 2.018372155363463; 1.6716
47; 0.47000000000000003; 0.45288628537906833; 0.891568288195329; 0.5079658971448835; 1.9686360947077066; 1.6909
48; 0.48; 0.46177917554148284; 0.8869949227792842; 0.520610844191258; 1.920820534488574; 1.7104
49; 0.49; 0.470625888171158; 0.8823328586101215; 0.533388146637203; 1.8748073167815902; 1.7301
50; 0.5; 0.479425538604203; 0.8775825618903728; 0.5463024898437905; 1.830487721712452; 1.75
51; 0.51; 0.4881772468829075; 0.8727445076457513; 0.5593587156449452; 1.7877615419775694; 1.7701
52; 0.52; 0.49688013784373675; 0.8678191796776499; 0.5725618302516684; 1.7465362641453972; 1.7904
53; 0.53; 0.5055333412048469; 0.862807070514761; 0.585917012598471; 1.7067263426353183; 1.8109000000000002
54; 0.54; 0.5141359916531131; 0.8577086813638242; 0.5994296231624898; 1.6682525543602071; 1.8316000000000001
55; 0.55; 0.5226872289306592; 0.8525245220595057; 0.6131052132881357; 1.6310414237662643; 1.8525
56; 0.56; 0.5311861979208834; 0.8472551110134161; 0.6269495350526982; 1.5950247094703485; 1.8736000000000002
57; 0.5700000000000001; 0.5396320487339693; 0.8419009751622687; 0.640968551711156; 1.5601389449300733; 1.8949000000000003
58; 0.58; 0.5480239367918736; 0.8364626499151869; 0.6551684487615081; 1.5263250266253527; 1.9163999999999999
59; 0.59; 0.5563610229127838; 0.8309406791001636; 0.6695556456753018; 1.4935278441143125; 1.9381
60; 0.6; 0.5646424733950354; 0.8253356149096783; 0.6841368083416923; 1.4616959470781021; 1.96
61; 0.61; 0.5728674601004813; 0.8196480178454796; 0.698918862277391; 1.4307812451098425; 1.9821
62; 0.62; 0.5810351605373051; 0.8138784566625339; 0.7139090066592402; 1.400738736550659; 2.0044
63; 0.63; 0.5891447579422695; 0.8080275083121519; 0.7291147292409691; 1.3715262631452128; 2.0269
64; 0.64; 0.5971954413623921; 0.8020957578842925; 0.7445438222209639; 1.3431042876925818; 2.0496
65; 0.65; 0.6051864057360395; 0.7960837985490559; 0.7602043991336763; 1.3154356922159265; 2.0725
